member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
11998946,6000,6000,6000,36 months, ,13.98,C,C1,,n/a,MORTGAGE,47000,Verified,n,> Credit carda<br>,credit_card,Credit card refinancing,152xx,PA,11.64,0,0,72,73,6,1,6159,76,18,f,1203.56,0,0,0,0,,INDIVIDUAL,,109th week,0,0,7645,8100,0
43559877,15950,15950,15950,60 months,BAT5924421,25.89,G,G3,Internet Marketing Consultant,1 year,RENT,38000,Source Verified,n,,debt_consolidation,Debt consolidation,606xx,IL,10.39,0,0,,,8,0,2976,85,13,f,3594.66,0,0,0,0,,INDIVIDUAL,,48th week,0,0,18204,3500,0
14531201,35000,35000,35000,36 months,BAT2558388,14.99,C,C5,Manager,10+ years,MORTGAGE,162000,Verified,n,,debt_consolidation,Debt consolidation,325xx,FL,20.22,2,0,6,,15,0,69816,68,28,w,5120.41,0,0,0,0,,INDIVIDUAL,,61th week,0,0,347985,102700,0
49694786,19750,19750,19750,60 months,BAT1104812,15.61,D,D1,Corporate Chef,1 year,RENT,80000,Verified,n,,debt_consolidation,Debt consolidation,068xx,CT,14.31,0,0,49,,4,0,15814,70.9,10,f,1956.2,0,0,0,0,,INDIVIDUAL,,35th week,0,0,32329,22300,0
13938292,6000,6000,6000,36 months,,7.62,A,A3,store manager,10+ years,RENT,53000,Source Verified,n,,credit_card,Credit card refinancing,953xx,CA,7.47,0,0,47,,4,0,4358,55.2,23,f,258.14,0,0,0,0,47,INDIVIDUAL,,30th week,0,0,4358,7900,1
71359471,21000,21000,21000,36 months,BAT2803411,13.67,C,C4,Owner operator,5 years,MORTGAGE,140000,Source Verified,n,,debt_consolidation,Debt consolidation,297xx,SC,5.53,0,3,,,22,0,14365,10.4,23,w,223.28,0,0,0,0,,INDIVIDUAL,,4th week,0,0,25171,137600,0
1417736,30000,30000,29750,36 months,BAT1327206,12.12,B,B3,The Advisory Board Company,5 years,RENT,120000,Verified,n,,debt_consolidation,Credit Card Payoff,200xx,DC,20.87,0,0,,,13,0,42334,62,51,f,5929.69,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
18405252,11075,11075,11075,60 months,BAT2136391,25.57,F,F5,CNA,2 years,OWN,37000,Source Verified,n,,debt_consolidation,Debt consolidation,820xx,WY,27.38,0,2,39,,11,0,13027,63.5,22,f,1608.9,0,0,0,0,,INDIVIDUAL,,31th week,0,0,33144,20500,0
5246932,20000,20000,20000,36 months,BAT5341619,6.62,A,A2,Platunum Plus,9 years,MORTGAGE,120000,Verified,n,,major_purchase,Home Improvement,296xx,SC,19.65,0,0,,,15,0,16183,36.8,40,w,1850.93,0,1240.81,223.3458,0,,INDIVIDUAL,,104th week,0,0,254218,44000,0
49595126,24000,24000,24000,60 months,BAT1104812,24.99,F,F4,Manager,10+ years,MORTGAGE,85000,Verified,n,,debt_consolidation,Debt consolidation,088xx,NJ,22.21,0,1,,114,12,1,10022,78.9,21,w,3807.42,0,0,0,0,,INDIVIDUAL,,39th week,0,0,213630,12700,0
70699087,19000,19000,19000,60 months,BAT2803411,11.99,C,C1,Maintenance Worker 3,10+ years,MORTGAGE,52000,Not Verified,n,,debt_consolidation,Debt consolidation,217xx,MD,13.2,0,0,,,9,0,26307,41.6,16,w,277.19,0,0,0,0,,INDIVIDUAL,,4th week,0,0,228339,63300,0
9317881,35000,35000,35000,60 months, ,21.7,E,E2,Supply Systems Analyst,3 years,MORTGAGE,108500,Source Verified,n,,credit_card,Loan,234xx,VA,15.76,0,2,70,,16,0,34384,48.9,30,w,13314.85,0,0,0,0,80,INDIVIDUAL,,104th week,0,0,344979,70300,0
67149501,25000,25000,25000,36 months,BAT1586599,7.89,A,A5,Owner,10+ years,MORTGAGE,128600,Not Verified,n,,credit_card,Credit card refinancing,852xx,AZ,11.24,0,1,,61,15,1,24019,40.4,25,w,302.77,0,0,0,0,,INDIVIDUAL,,9th week,0,0,364449,59400,0
9030322,3500,3500,3500,36 months,BAT4351734,21.7,E,E2,Accenture,< 1 year,RENT,44000,Verified,n,,other,Get back on track,980xx,WA,11.75,0,0,,,3,0,7623,97.7,7,f,1190.81,0,0,0,0,,INDIVIDUAL,,117th week,0,0,13158,7800,0
21338076,10500,10500,10500,36 months,BAT3461431,14.99,C,C5,medication technician,10+ years,MORTGAGE,44000,Verified,n,,debt_consolidation,Debt consolidation,029xx,RI,13.69,1,0,15,,8,0,16107,89,17,w,1816.27,0,0,0,0,45,INDIVIDUAL,,74th week,0,160,207373,18100,0
41432609,18000,18000,18000,60 months,BAT4694572,8.67,B,B1,Senor Manager,10+ years,OWN,165000,Verified,n,,debt_consolidation,Debt consolidation,010xx,MA,9.93,0,1,39,,18,0,34955,53.5,40,w,1373.34,0,0,0,0,52,INDIVIDUAL,,48th week,0,0,377128,65300,0
24605058,5000,5000,5000,36 months,,11.67,B,B4,IT Director,8 years,MORTGAGE,210000,Not Verified,n,,debt_consolidation,Debt consolidation,950xx,CA,2.75,0,1,59,,7,0,18,0.3,10,w,664.56,0,0,0,0,59,INDIVIDUAL,,74th week,0,0,504441,6500,0
49861425,11000,11000,11000,36 months, ,8.18,B,B1,Treasury Analyst,10+ years,MORTGAGE,48500,Not Verified,n,,home_improvement,Home improvement,890xx,NV,1.24,2,1,13,,6,0,4012,15.6,29,f,542.5,0,0,0,0,13,INDIVIDUAL,,35th week,0,0,281198,25800,0
37296402,14000,14000,14000,60 months,BAT4722912,14.31,C,C4,Packager tech,1 year,OWN,37000,Source Verified,n,,credit_card,Credit card refinancing,601xx,IL,32.79,0,0,,,12,0,18443,62.9,34,w,1991.53,0,0,0,0,,INDIVIDUAL,,57th week,0,0,44409,29300,0
53935274,2000,2000,2000,36 months,BAT3726927,12.29,C,C1,INSTALLER,1 year,RENT,37000,Not Verified,n,,debt_consolidation,Debt consolidation,334xx,FL,19.1,0,0,54,,10,0,10031,59.4,17,w,134.54,0,0,0,0,,INDIVIDUAL,,31th week,0,0,14150,16900,0
70296594,1500,1500,1500,36 months,BAT1586599,10.99,B,B4,Legal Assistant,2 years,MORTGAGE,87000,Source Verified,n,,home_improvement,Home improvement,207xx,MD,28.47,1,0,3,28,16,1,20303,58.8,27,w,23.49,0,0,0,0,,INDIVIDUAL,,9th week,0,0,349386,34500,0
3771082,7000,7000,7000,36 months,BAT1467036,15.8,C,C3,Luna Bella,< 1 year,RENT,28341,Not Verified,n,,credit_card,Credit card refinancing,331xx,FL,6.69,0,1,,,8,0,6702,51.2,10,w,754.59,0,0,0,0,,INDIVIDUAL,,39th week,0,0,6702,13100,1
13620419,10000,10000,10000,60 months, ,16.24,C,C5,,10+ years,RENT,90000,Verified,n,,debt_consolidation,Debt consolidation,796xx,TX,24.08,2,0,1,68,3,1,5074,44.5,18,w,2603.32,0,0,0,0,,INDIVIDUAL,,95th week,2,0,15156,11400,0
7691817,3825,3825,3825,36 months,BAT2833642,12.35,B,B4,,n/a,RENT,26100,Verified,n,> The loan is to be used to consolidate some of my credit card debt.<br>,debt_consolidation,Assuming Debt Responsibility,280xx,NC,7.03,0,0,,103,8,1,3938,28.3,15,f,700.44,0,0,0,0,,INDIVIDUAL,,113th week,0,300,3938,13900,1
53162925,25425,25425,25425,36 months,BAT1184694,15.61,D,D1,Process Operator,10+ years,MORTGAGE,130000,Verified,n,,debt_consolidation,Debt consolidation,775xx,TX,28.64,0,0,40,,11,0,3725,90.9,32,f,2137.26,0,0,0,0,46,INDIVIDUAL,,31th week,0,0,221251,4100,0
23654298,8500,8500,8500,36 months,BAT3193689,6.03,A,A1,Financial Analyst,< 1 year,RENT,60500,Not Verified,n,,credit_card,Credit card refinancing,088xx,NJ,13.87,0,0,,,5,0,14423,76.3,16,f,531.96,0,0,0,0,,INDIVIDUAL,,65th week,0,0,35873,18900,1
30665185,20000,20000,20000,60 months, ,13.98,C,C3,National Sales Director,8 years,RENT,115000,Source Verified,n,,debt_consolidation,Debt consolidation,603xx,IL,12.22,0,0,48,,16,0,16394,52.7,40,w,3283.42,0,0,0,0,,INDIVIDUAL,,65th week,0,0,41643,31100,0
14046985,15000,15000,15000,36 months,BAT224923,9.67,B,B1,Office Manager,10+ years,MORTGAGE,65000,Verified,n,> I want to pay for my daughter's wedding and pay off some small credit cards<br>,debt_consolidation,Debt consolidation,604xx,IL,8.59,0,1,,,18,0,11848,32.9,35,f,1180.38,0,0,0,0,,INDIVIDUAL,,48th week,0,0,71389,36000,1
43949311,3000,3000,3000,36 months,BAT5924421,11.53,B,B5,sales / marketing,4 years,MORTGAGE,41000,Not Verified,n,,other,Other,564xx,MN,16.57,0,0,46,78,5,2,4791,51.5,19,f,255.21,0,0,0,0,46,INDIVIDUAL,,43th week,0,0,14518,9300,0
46496100,10500,10500,10500,60 months, ,16.99,D,D3,Assistant Registrar,9 years,RENT,33000,Source Verified,n,,debt_consolidation,Debt consolidation,790xx,TX,30.58,0,1,,,11,0,22859,80.8,25,f,1392.53,0,0,0,0,,INDIVIDUAL,,44th week,0,0,51906,28300,0
11699328,20775,20775,20775,60 months,BAT5629144,22.4,E,E3,Soldier,10+ years,MORTGAGE,62400,Verified,n,,debt_consolidation,Happy Grinch,313xx,GA,19.52,0,1,57,,7,0,17391,74.6,31,f,8175.38,0,0,0,0,57,INDIVIDUAL,,104th week,0,0,219145,23300,0
960068,11200,11200,11200,36 months, ,8.49,A,A5,Koons Sterling Ford,9 years,MORTGAGE,87000,Source Verified,n,> This loan is for the purpose of consolidating my higher interest rate credit cards into one low payment. I have been at my place of business for over 9 years. I am highly skilled and have excellent stability. This loan will be paid off on time without any issues. <br/><br/>Thanks for your consideration.<br/>,debt_consolidation,Mpn_consolidation,201xx,VA,8.73,0,2,,,11,0,17274,47.6,23,f,399.43,0,0,0,0,,INDIVIDUAL,,48th week,0,,,,1
598977,14400,14400,14103.67,36 months, ,12.87,C,C1,Shorttimers Ltd,3 years,MORTGAGE,48000,Not Verified,n,"> I plan to pay off a high-interest credit card with this loan.  Although I have never missed a payment or made a late payment, the credit card company recently decided to increase my interest rate to almost 30%.<br/>",credit_card,Debt Consolidation,891xx,NV,5.42,0,0,,,3,0,11738,73.4,9,f,3322.41,0,645.21,6.09,0,,INDIVIDUAL,,191th week,0,,,,0
70245529,12000,12000,12000,60 months,BAT2803411,11.49,B,B5,Manager,6 years,MORTGAGE,121600,Source Verified,n,,debt_consolidation,Debt consolidation,974xx,OR,13.87,0,0,,,13,0,13823,74.3,34,w,160.86,0,0,0,0,,INDIVIDUAL,,4th week,0,217,192525,18600,0
58834519,15000,15000,14975,36 months,,9.17,B,B2,Driver,6 years,OWN,65000,Source Verified,n,,debt_consolidation,Debt consolidation,481xx,MI,25.48,0,0,,,10,0,5898,39.9,17,w,638.01,0,0,0,0,,INDIVIDUAL,,26th week,0,867,53016,14800,0
70091401,15075,15075,15075,60 months,BAT1586599,18.2,E,E1,Instrumentation and Controls Technician,3 years,RENT,82000,Verified,n,,debt_consolidation,Debt consolidation,304xx,GA,10.82,1,1,12,52,8,1,4302,44.8,26,w,439.67,0,0,0,0,12,INDIVIDUAL,,9th week,0,0,100117,9600,0
7126949,15000,15000,15000,36 months,,16.29,C,C4,SunTrust Bank,9 years,RENT,89375.52,Source Verified,n,,debt_consolidation,debt consol,336xx,FL,6.27,2,1,20,,11,0,7547,68,21,f,3186.75,0,0,0,0,,INDIVIDUAL,,87th week,0,83,213535,11100,1
12587989,11500,11500,11450,36 months,BAT1766061,9.67,B,B1,Teacher,10+ years,MORTGAGE,67000,Verified,n,,credit_card,Credit card refinancing,946xx,CA,20.67,0,0,,,7,0,22126,86.1,11,f,1534.31,0,0,0,0,,INDIVIDUAL,,104th week,0,0,486757,25700,0
41210234,13725,13725,13725,60 months,BAT4694572,15.59,D,D1,Mortgage Loan Officer,< 1 year,RENT,120000,Source Verified,n,,debt_consolidation,Debt consolidation,762xx,TX,13.46,0,0,,,6,0,2009,46.7,18,w,1991.26,0,0,0,0,,INDIVIDUAL,,52th week,0,0,46611,4300,0
65617522,11000,11000,11000,36 months, ,12.29,C,C1,Administrative Assistant,10+ years,RENT,48000,Not Verified,n,,debt_consolidation,Debt consolidation,175xx,PA,26.03,0,1,,,9,0,33276,70.2,15,w,322.63,0,0,0,0,,INDIVIDUAL,,13th week,0,0,33276,47400,0
49882015,35000,35000,35000,60 months,BAT1184694,22.99,F,F2,Director of Operations,5 years,RENT,85000,Verified,n,,small_business,Business,722xx,AR,19.92,1,0,12,,15,0,15915,30.5,36,w,4473.14,0,0,0,0,,INDIVIDUAL,,31th week,0,0,44690,52100,0
8537996,35000,35000,35000,36 months,BAT4351734,18.25,D,D2,Amereican Systems,2 years,MORTGAGE,145000,Verified,n,> Credit Card refinancing<br>,credit_card,Freedom,234xx,VA,21.66,0,2,,,18,0,27610,83.4,51,f,9887.1,0,0,0,0,,INDIVIDUAL,,122th week,0,0,419006,33100,0
58438950,12000,12000,12000,60 months,,12.29,C,C1,CEO,5 years,MORTGAGE,1E+05,Not Verified,n,,debt_consolidation,Debt consolidation,130xx,NY,16.43,1,0,18,,24,0,25794,44.9,44,w,474.39,0,0,0,0,,INDIVIDUAL,,18th week,0,0,158704,57400,0
59571042,6000,6000,6000,36 months,BAT1780517,11.53,B,B5,Logistics Analist,< 1 year,MORTGAGE,45000,Source Verified,n,,debt_consolidation,Debt consolidation,336xx,FL,6.05,1,0,2,,15,0,8000,16.9,18,w,266.95,0,0,0,0,,INDIVIDUAL,,22th week,0,289,25543,47200,0
13359283,16000,16000,16000,36 months, ,8.9,A,A5,Director of technical services,10+ years,MORTGAGE,94000,Source Verified,n,,debt_consolidation,Debt consolidation,430xx,OH,5.07,0,1,,,12,0,18157,37.3,19,w,1926.01,0,0,0,0,,INDIVIDUAL,,95th week,0,313,275286,48700,1
52013644,35000,35000,35000,60 months,,18.25,E,E1,Assistant Shift Foreman,10+ years,MORTGAGE,134000,Source Verified,n,,credit_card,Credit card refinancing,439xx,OH,19.04,0,0,,,9,0,24309,106.6,20,w,3589.96,0,0,0,0,,INDIVIDUAL,,35th week,0,0,240909,22800,0
60324009,7000,7000,7000,36 months,,12.69,C,C2,Technician,10+ years,RENT,70000,Source Verified,n,,debt_consolidation,Debt consolidation,935xx,CA,15,1,2,22,86,7,1,3867,58.6,19,w,300.63,0,0,0,0,,INDIVIDUAL,,22th week,0,0,20185,6600,0
3539098,4800,4800,4800,36 months,,12.12,B,B3,University North Caolina Wilmington,7 years,MORTGAGE,42000,Not Verified,n,"> I am consolidating 2 credit cards that are of 24%, in doing so I will be able to free up money monthly, and most importantly have all things paid off in three years.<br>",debt_consolidation,debt consolidation,284xx,NC,6.91,0,1,30,,5,0,8326,48.1,22,f,949.2,0,0,0,0,,INDIVIDUAL,,152th week,0,0,166283,17300,1
61039168,4000,4000,4000,36 months, ,14.65,C,C5,Sales Account Manager,2 years,RENT,125000,Source Verified,n,,debt_consolidation,Debt consolidation,030xx,NH,10.59,0,1,,,11,0,11833,58.9,22,w,240.14,0,0,0,0,,INDIVIDUAL,,22th week,0,0,98601,20100,1
64665828,15500,15500,15500,60 months,,16.99,D,D3,Teacher,10+ years,MORTGAGE,45000,Source Verified,n,,credit_card,Credit card refinancing,388xx,MS,28.72,0,0,,,8,0,25536,60.1,29,w,753.88,0,0,0,0,,INDIVIDUAL,,17th week,0,0,140532,42500,0
51421869,28200,28200,28200,36 months,BAT1184694,14.65,C,C5,Project Manager,3 years,MORTGAGE,93000,Verified,n,,debt_consolidation,Debt consolidation,263xx,WV,26.54,0,0,46,,15,0,67020,79.6,32,f,1925.72,0,0,0,0,56,INDIVIDUAL,,26th week,0,0,168605,84200,0
20707305,12000,12000,12000,36 months,BAT3461431,9.17,B,B1,Health & Safety Manager,10+ years,MORTGAGE,72000,Not Verified,n,,credit_card,Credit card refinancing,890xx,NV,16.02,0,0,34,,10,0,10698,61.1,32,w,1345.27,0,0,0,0,51,INDIVIDUAL,,83th week,0,349,183672,17500,0
58762799,25000,25000,25000,60 months, ,9.99,B,B3,,10+ years,MORTGAGE,75000,Not Verified,n,,debt_consolidation,Debt consolidation,302xx,GA,9.57,0,1,,,11,0,17777,29.6,18,w,1180.22,0,0,0,0,,INDIVIDUAL,,26th week,0,752,47555,60000,0
755672,18000,18000,18000,60 months, ,10.99,B,B4,Plant Superintendent,1 year,MORTGAGE,101000,Not Verified,n,,debt_consolidation,Debt consolidation,379xx,TN,27.44,1,0,16,,15,0,11810,25.3,32,f,792.33,0,0,0,0,,INDIVIDUAL,,22th week,0,0,495423,46600,0
60697747,22300,22300,22300,60 months,,14.65,C,C5,Property Management Specialist,10+ years,MORTGAGE,48500,Not Verified,n,,debt_consolidation,Debt consolidation,923xx,CA,6.06,0,0,,,16,0,5929,20.7,32,w,523.24,0,0,0,0,,INDIVIDUAL,,13th week,0,0,104278,28600,1
66453032,10000,10000,10000,36 months,BAT2252229,8.18,B,B1,Bus Driver,< 1 year,MORTGAGE,35000,Not Verified,n,,debt_consolidation,Debt consolidation,301xx,GA,17.63,0,0,,,17,0,12311,36.4,38,w,190.37,0,0,0,0,,INDIVIDUAL,,13th week,0,0,140928,33800,0
53592770,4200,4200,4200,36 months,BAT1184694,9.99,B,B3,Postmaster,10+ years,MORTGAGE,75000,Not Verified,n,,home_improvement,Home improvement,975xx,OR,16.59,3,0,9,77,12,1,9012,37.1,24,w,224.6,0,0,0,0,,INDIVIDUAL,,31th week,0,363,413188,24300,0
53807192,5000,5000,5000,36 months,BAT3726927,11.53,B,B5,Restorative Aide,8 years,RENT,32000,Source Verified,n,,debt_consolidation,Debt consolidation,138xx,NY,24.16,0,0,,79,11,1,2070,23.8,19,w,305.91,0,0,0,0,,INDIVIDUAL,,31th week,0,150,21419,8700,0
15229973,21000,21000,21000,36 months,BAT5489674,8.9,A,A5,BUDGET ANALYST,5 years,MORTGAGE,95919,Not Verified,n,,credit_card,Credit card refinancing,209xx,MD,12.24,0,2,54,,12,0,29367,51.4,28,f,2436.09,0,0,0,0,,INDIVIDUAL,,91th week,0,0,244781,79200,0
45340353,15000,15000,15000,60 months,BAT4136152,12.29,C,C1,president,10+ years,MORTGAGE,160635,Not Verified,n,,home_improvement,Home improvement,395xx,MS,13.45,3,0,9,,13,0,3330,53.7,44,w,1429.44,0,0,0,0,75,INDIVIDUAL,,44th week,0,0,83575,6200,0
14481212,23475,23475,23475,60 months,BAT2136391,18.24,D,D5,Network Administrator,3 years,RENT,56000,Source Verified,n,,debt_consolidation,Debt consolidation,613xx,IL,19.05,0,0,,,5,0,27194,89.7,16,w,6091.92,0,0,0,0,,INDIVIDUAL,,87th week,0,0,34348,30300,0
7337417,5300,5300,5300,36 months,BAT2833642,13.68,C,C1,Advanced Barrier Extrusions,6 years,MORTGAGE,42000,Not Verified,n,,credit_card,Debt Pay Off,545xx,WI,14.83,0,1,51,,5,0,3882,55.5,21,f,234.21,0,0,0,0,64,INDIVIDUAL,,18th week,0,382,134708,7000,1
64578024,16000,16000,16000,60 months,BAT4271519,7.89,A,A5,rancher/farmer,10+ years,OWN,1E+05,Not Verified,n,,major_purchase,Major purchase,808xx,CO,20.27,0,1,,,10,0,86174,32.4,27,w,304.27,0,0,0,0,,INDIVIDUAL,,13th week,0,0,345050,149500,0
17712985,11000,11000,10950,36 months,BAT2136391,8.9,A,A5,head custodian,7 years,RENT,36000,Source Verified,n,,debt_consolidation,Debt consolidation,891xx,NV,12.02,0,1,,,16,0,11976,26.6,30,w,238.78,0,0,0,0,,INDIVIDUAL,,13th week,0,0,12230,45100,1
62474511,10000,10000,10000,36 months,,8.18,B,B1,Head Cashier,< 1 year,OWN,48000,Not Verified,n,,debt_consolidation,Debt consolidation,434xx,OH,9.98,0,0,63,,38,0,6327,29.8,57,w,253.47,0,0,0,0,64,INDIVIDUAL,,17th week,0,0,367907,21200,0
68449399,1500,1500,1500,36 months, ,12.59,C,C2,DPO,9 years,MORTGAGE,80000,Verified,n,,other,Other,917xx,CA,19.97,0,1,,,18,0,26786,91.1,34,w,29.01,0,0,0,0,,INDIVIDUAL,,9th week,0,0,423946,29400,0
917374,34200,24800,24775,60 months,,17.14,E,E3,Netapp,6 years,MORTGAGE,168300,Verified,n,,small_business,Business continuance loan,276xx,NC,24.91,0,2,,,14,0,57246,89.9,54,f,12190.68,0,0,0,0,,INDIVIDUAL,,244th week,0,,,,0
26248758,9800,9800,9800,36 months,BAT2003848,14.49,C,C4,line cook,< 1 year,RENT,40000,Source Verified,n,,debt_consolidation,Debt consolidation,908xx,CA,30.87,0,1,,,11,0,23118,73.6,17,f,1557.51,0,0,0,0,,INDIVIDUAL,,70th week,0,0,59162,31400,0
37697754,7000,7000,7000,36 months,BAT2558388,14.99,C,C5,Licensing Program Analyst,10+ years,MORTGAGE,59000,Verified,n,,home_improvement,Home improvement,907xx,CA,25.28,0,1,46,,12,0,11387,53.7,20,w,966.73,0,0,0,0,46,INDIVIDUAL,,56th week,0,0,393724,21200,0
70454399,4800,4800,4800,36 months,BAT2803411,9.99,B,B3,Paralegals,10+ years,RENT,52000,Verified,n,,debt_consolidation,Debt consolidation,217xx,MD,11.95,0,0,,66,5,1,3861,55.2,13,w,37.3,0,0,0,0,,INDIVIDUAL,,4th week,0,0,26468,7000,0
27129328,17975,17975,17975,60 months, ,18.99,E,E1,Receptionist,10+ years,RENT,45000,Verified,n,,debt_consolidation,Debt consolidation,023xx,MA,16.53,2,0,17,,17,0,8475,33.1,27,f,4179.31,0,0,0,0,54,INDIVIDUAL,,74th week,0,686,17675,25600,0
42194509,6500,6500,6500,36 months,BAT4694572,12.39,C,C1,RN,< 1 year,RENT,55000,Source Verified,n,,debt_consolidation,Debt consolidation,750xx,TX,29.33,0,2,,,15,0,6510,81.4,17,w,645.89,0,0,0,0,,INDIVIDUAL,,52th week,0,0,74296,8000,0
1791314,7000,7000,7000,36 months,BAT2833642,13.11,B,B4,HSBC,< 1 year,MORTGAGE,125000,Source Verified,n,> I am consolidating my credit  card  balances  that are  high  balances  rates which total 7k.  the  remaining is  zero percent<br>,debt_consolidation,Debt consolidation,076xx,NJ,10.07,0,0,60,66,9,2,24649,75.8,23,f,954.22,0,0,0,0,,INDIVIDUAL,,65th week,0,200,305687,32500,1
15560932,35000,35000,35000,60 months,BAT5489674,17.57,D,D2,contsruction manager,10+ years,MORTGAGE,120000,Verified,n,,credit_card,Credit card refinancing,211xx,MD,28.24,1,0,15,,11,0,28463,74.5,24,w,9517.41,0,0,0,0,,INDIVIDUAL,,91th week,0,0,124734,38200,0
11587357,12000,12000,12000,36 months,BAT5629144,7.62,A,A3,Surgical Technology Instructor,6 years,MORTGAGE,62000,Source Verified,n,> Wanting to pay off three credit card loans because the percents are too high. This will give me breathing room with the lower percent.<br>,credit_card,Credit card refinancing,801xx,CO,26.71,0,1,,114,6,1,7229,66.9,23,f,1308.25,0,0,0,0,,INDIVIDUAL,,109th week,0,0,205608,10800,0
18323432,6125,6125,6075,36 months,BAT2136391,13.98,C,C3,Director of Sales,< 1 year,RENT,39000,Source Verified,n,,debt_consolidation,Debt consolidation,284xx,NC,14.55,0,0,30,103,8,1,6976,65.8,16,f,1099.39,0,0,0,0,30,INDIVIDUAL,,87th week,0,0,157363,10600,0
61038112,32000,32000,32000,60 months,BAT1780517,13.99,C,C4,Gas Welder,1 year,MORTGAGE,92000,Verified,n,,credit_card,Credit card refinancing,370xx,TN,24.9,0,0,,,12,0,22838,65.8,37,w,1796.66,0,0,0,0,,INDIVIDUAL,,22th week,0,0,252191,34700,0
60637247,7200,7200,7200,36 months,BAT1780517,9.99,B,B3,Lead,2 years,RENT,32000,Verified,n,,credit_card,Credit card refinancing,323xx,FL,25.58,0,1,,,6,0,7621,94.1,9,w,281.23,0,0,0,0,,INDIVIDUAL,,22th week,0,0,27448,8100,0
72140126,33600,33600,33600,60 months,,9.17,B,B2,IT SEC Admin,9 years,MORTGAGE,160000,Verified,n,,credit_card,Credit card refinancing,070xx,NJ,18.25,0,0,30,,15,0,88807,65.7,42,w,0,0,0,0,0,,INDIVIDUAL,,NAth week,0,0,369585,103500,0
13300272,15000,15000,14950,36 months, ,11.99,B,B3,Engineer,1 year,MORTGAGE,105780,Not Verified,n,"   > I am tryimg to consolidate my higher interest credit cards and only have one payment, Thank you for your help.<br>",debt_consolidation,Debt consolidation,379xx,TN,5.2,1,0,17,,9,0,6661,74,30,f,1220.64,0,0,0,0,44,INDIVIDUAL,,43th week,0,8612,224189,9000,1
65499002,13000,13000,13000,36 months,BAT2252229,8.18,B,B1,Deputy CIO,1 year,OWN,145000,Source Verified,n,,debt_consolidation,Debt consolidation,200xx,DC,3.67,0,1,41,3,10,2,6836,18.6,22,w,253.38,0,0,0,1,,INDIVIDUAL,,13th week,0,346,14734,37200,0
13658473,16000,16000,16000,36 months,BAT224923,7.9,A,A4,Pilot,6 years,MORTGAGE,129000,Not Verified,n,,debt_consolidation,Debt consolidation,328xx,FL,10.02,2,0,15,,10,0,12851,64.3,25,f,1732.87,0,0,0,0,32,INDIVIDUAL,,100th week,0,0,315177,20000,0
